Date,Open,High,Low,Close,Volume
2017-01-03 05:00:00,2.571209281124141,2.6197274366267562,2.447574536077695,2.512347459793091,1501996000
2017-01-04 05:00:00,2.5465812280239137,2.598300971460817,2.5005259686377994,2.5709633827209473,1199220000
2017-01-05 05:00:00,2.5744106624812297,2.606181276363672,2.4887035678767275,2.505697250366211,984296000
2017-01-06 05:00:00,2.5330347111055405,2.567514607504611,2.492397799398636,2.539191961288452,822856000
2017-01-09 05:00:00,2.5490438560726627,2.659871798755142,2.5490438560726627,2.642139196395874,916248000
2017-01-10 05:00:00,2.6551918225179927,2.689178950904246,2.601501728478383,2.62218976020813,880920000
2017-01-11 05:00:00,2.6106142734622613,2.6155398384583823,2.565051564154047,2.589926242828369,525664000
2017-01-12 05:00:00,2.567022281949162,2.5785976313785404,2.502741900144425,2.5475656986236572,625616000
2017-01-13 05:00:00,2.551505582997617,2.5859854738709105,2.5382062535589993,2.547318935394287,457820000
2017-01-17 05:00:00,2.536728984175688,2.5416545492973515,2.476881876490777,2.4901812076568604,580612000
2017-01-18 05:00:00,2.468754622170597,2.5423935978575547,2.440924508398854,2.5354976654052734,654424000
2017-01-19 05:00:00,2.538452902499823,2.6219432373658855,2.5362363865078152,2.589926242828369,644872000
2017-01-20 05:00:00,2.6125838660959624,2.6303164601209437,2.5396838281044167,2.56160306930542,492024000
2017-01-23 05:00:00,2.556431627756131,2.608151351593324,2.5539687278412497,2.5882022380828857,369904000
2017-01-24 05:00:00,2.5983006753711515,2.649527879775839,2.5835235068409053,2.6433706283569336,428052000
2017-01-25 05:00:00,2.6857319860874433,2.691889238548197,2.6187427704156336,2.65470027923584,522760000
2017-01-26 05:00:00,2.6574087757674407,2.707897061051417,2.6278546747384146,2.7005085945129395,458800000
2017-01-27 05:00:00,2.707404498104432,2.755676266382561,2.6808058309588603,2.752720832824707,471996000
2017-01-30 05:00:00,2.731787547821495,2.734004065000555,2.657656005109622,2.7096219062805176,496004000
2017-01-31 05:00:00,2.683267937378203,2.710359129620819,2.664796424388873,2.688932418823242,362756000
2017-02-01 05:00:00,2.7234134340345393,2.8105981545000547,2.7056810639632425,2.8064115047454834,590004000
2017-02-02 05:00:00,2.790401736056758,2.850495226053222,2.7598625754848274,2.8418750762939453,483240000
2017-02-03 05:00:00,2.843353623504753,2.854436441100494,2.8051796044944926,2.8170011043548584,372744000
2017-02-06 05:00:00,2.8076416209077726,2.889654358200948,2.8076416209077726,2.8891618251800537,506768000
2017-02-07 05:00:00,2.923395427800676,2.9780705877070464,2.9036926970979393,2.933985710144043,746224000
2017-02-08 05:00:00,2.9160071067179847,2.9384188876663293,2.8662575095893774,2.9211790561676025,449580000
2017-02-09 05:00:00,2.927335989557397,2.9322617897759415,2.847047465920832,2.866257429122925,842568000
2017-02-10 05:00:00,2.953688932346041,2.9726527492123926,2.773162508932874,2.798283576965332,1651092000
2017-02-13 05:00:00,2.79261881303568,2.8071495967237925,2.6647971933788233,2.6692304611206055,1180724000
2017-02-14 05:00:00,2.6596255683107657,2.7128231435850174,2.617757195454926,2.679082155227661,850632000
2017-02-15 05:00:00,2.68203707522075,2.704202472889849,2.6539605760147573,2.684499740600586,373020000
2017-02-16 05:00:00,2.6941048946992794,2.6953363447979735,2.6022407842374933,2.641400098800659,647176000
2017-02-17 05:00:00,2.627853865060152,2.6453400772177265,2.5808135609795775,2.640906810760498,563740000
2017-02-21 05:00:00,2.6655361537558653,2.7394215236089225,2.6652897697592226,2.735481023788452,551952000
2017-02-22 05:00:00,2.747563952024917,2.7569345965940824,2.712300687425896,2.7312886714935303,433772000
2017-02-23 05:00:00,2.601579511433562,2.623526423028995,2.4580611538340773,2.4780352115631104,1592888000
2017-02-24 05:00:00,2.393699700827348,2.5152711495196094,2.35991613562952,2.501955032348633,1029904000
