Date,Open,High,Low,Close,Volume
2017-01-03 05:00:00,39.756792055649086,40.294086652648915,39.571572794947315,40.12376403808594,39180000
2017-01-04 05:00:00,40.21711601976733,40.392905527577895,39.93009797402981,40.11184310913086,30306000
2017-01-05 05:00:00,40.098436742240544,40.408299857458964,40.01997930599535,40.3725471496582,26810000
2017-01-06 05:00:00,40.470369671556966,41.164086582145956,40.297065466617894,40.97787094116211,40342000
2017-01-09 05:00:00,41.0354718233895,41.23708040934399,40.79959943866827,41.0756950378418,28178000
2017-01-10 05:00:00,41.07023173162525,41.18643086553079,40.87507886453228,41.01759338378906,23948000
2017-01-11 05:00:00,41.04789310271429,41.21076740538171,40.792157223608065,41.20878219604492,26508000
2017-01-12 05:00:00,41.13527777554206,41.23459504674686,40.76930225014116,41.192386627197266,26990000
2017-01-13 05:00:00,41.26538702392545,41.4466358613252,41.19189639981892,41.26240921020508,25804000
2017-01-17 05:00:00,41.21572857922101,41.22466580858141,40.87805739835459,41.089599609375,28818000
2017-01-18 05:00:00,41.20579897513737,41.20629527740645,40.921754957416184,41.16706466674805,20554000
2017-01-19 05:00:00,41.16607783536013,41.36470863928663,40.915805068239166,40.936161041259766,21410000
2017-01-20 05:00:00,41.17054521819564,41.177997330530495,40.947584230387726,41.12486267089844,26124000
2017-01-23 05:00:00,41.29568103409985,41.98740898673662,41.151177506556365,41.932289123535156,49148000
2017-01-24 05:00:00,42.05891399371897,42.284360255841996,41.825523106397696,42.185543060302734,33768000
2017-01-25 05:00:00,42.38516591469139,42.64536848806331,42.195968664918965,42.62848663330078,33108000
2017-01-26 05:00:00,42.65828381161536,42.75511580559934,42.23470682286839,42.55549240112305,69866000
2017-01-27 05:00:00,42.65580272895268,43.05306054401934,41.80665974503806,41.96208572387695,75050000
2017-01-30 05:00:00,41.566315413007224,41.574756340957656,40.770303325603095,40.90934753417969,70338000
2017-01-31 05:00:00,40.694324304166415,40.87160272048884,40.391413217067,40.72858810424805,40404000
2017-02-01 05:00:00,40.91778758574998,40.91778758574998,40.33431034795728,40.4827880859375,45020000
2017-02-02 05:00:00,40.47086977395169,40.945596195754895,40.32438103187881,40.63275146484375,33784000
2017-02-03 05:00:00,40.87458285248007,41.023553090709655,40.686874517917786,40.725608825683594,30562000
2017-02-06 05:00:00,40.764842404902836,40.83783672826764,40.43561213061393,40.79960250854492,27018000
2017-02-07 05:00:00,40.992278582904895,41.31107896839442,40.882535145550776,41.17749786376953,33332000
2017-02-08 05:00:00,41.2420487935951,41.426775532625584,40.97290520436103,41.20977020263672,26044000
2017-02-09 05:00:00,41.3016398052887,41.31405494072478,41.04193350863211,41.218711853027344,23884000
2017-02-10 05:00:00,41.36221919678686,41.570779815167924,41.24105703263709,41.45656967163086,28302000
2017-02-13 05:00:00,41.59809163060186,41.79871141252948,41.52608991296892,41.66066360473633,25914000
2017-02-14 05:00:00,41.7008832715197,41.81161929976121,41.50523408850118,41.71379470825195,27266000
2017-02-15 05:00:00,41.653210557941634,41.800199380777435,41.52460007366908,41.5792236328125,27144000
2017-02-16 05:00:00,41.6378193098121,41.84588362990161,41.57624372769271,41.820064544677734,20102000
2017-02-17 05:00:00,41.777356948266714,42.05693047974495,41.70138102068094,42.03756332397461,29224000
2017-02-21 05:00:00,42.10906952188531,42.318126436243645,42.03756032019427,42.172630310058594,25206000
2017-02-22 05:00:00,42.109572078811766,42.397086469402296,42.045511190282376,42.27642059326172,24488000
2017-02-23 05:00:00,42.262507684298654,42.338979904045395,41.83644546816198,42.2585334777832,27734000
2017-02-24 05:00:00,42.09218736291701,42.12744377012329,41.85929276586222,42.10013198852539,26924000
2017-02-27 05:00:00,41.95810995594312,42.242150185702336,41.86177427560064,42.1924934387207,20206000
2017-02-28 05:00:00,42.077288521529155,42.15078293456587,41.78381096023858,41.957115173339844,27662000
