Date,Open,High,Low,Close,Volume
2017-01-03 05:00:00,26.690208305021226,26.81236527780229,26.45050329343819,26.770877838134766,115127600
2017-01-04 05:00:00,26.701740820761334,26.853862072021723,26.67869262590918,26.740922927856445,84472400
2017-01-05 05:00:00,26.717869935968483,26.934526797301263,26.69251639864383,26.87690544128418,88774400
2017-01-06 05:00:00,26.91608880060783,27.23415982612011,26.844638878512438,27.176538467407227,127007600
2017-01-09 05:00:00,27.18576331999483,27.52688262491563,27.183459731148947,27.42546844482422,134247600
2017-01-10 05:00:00,27.37476092619633,27.51535721604377,27.26643422279848,27.453126907348633,97848400
2017-01-11 05:00:00,27.367844707310436,27.642122984248687,27.335576881607654,27.600635528564453,110354400
2017-01-12 05:00:00,27.40471635076029,27.496910868976478,27.245680850798962,27.48538589477539,108344800
2017-01-13 05:00:00,27.4531170167003,27.570665066846857,27.383970691093122,27.436983108520508,104447600
2017-01-17 05:00:00,27.27565168565343,27.71357446261645,27.247994552632733,27.65825843811035,137759200
2017-01-18 05:00:00,27.658250170769623,27.773492879814494,27.591409188507892,27.65594482421875,94852000
2017-01-19 05:00:00,27.51996391939094,27.678997688976057,27.513049637034783,27.607547760009766,102389200
2017-01-20 05:00:00,27.761976203867377,27.761976203867377,27.596028130349076,27.65825843811035,130391600
2017-01-23 05:00:00,27.65824798657816,27.84494059777907,27.605235570879703,27.676687240600586,88200800
2017-01-24 05:00:00,27.554533213623724,27.681299142071996,27.54300823900832,27.651336669921875,92844000
2017-01-25 05:00:00,27.75505376995729,28.142269344718223,27.72278595193256,28.091562271118164,129510400
2017-01-26 05:00:00,28.0431642146557,28.220638995485604,28.027030303531564,28.105396270751953,105350400
2017-01-27 05:00:00,28.151487415808234,28.199889140168846,28.02702508525347,28.107694625854492,82251600
2017-01-30 05:00:00,27.872609762254182,28.03394889831543,27.810379455049045,28.03394889831543,121510000
2017-01-31 05:00:00,27.92331165026362,27.978627663974134,27.801154647356736,27.96940803527832,196804000
2017-02-01 05:00:00,29.27856213257431,30.076043219912517,29.273953197975487,29.674997329711914,447940000
2017-02-02 05:00:00,29.497526440793255,29.82250998639,29.45142829919011,29.624292373657227,134841600
2017-02-03 05:00:00,29.573583819499053,29.776412115490093,29.53901241310441,29.75105857849121,98029200
2017-02-06 05:00:00,29.762588726142692,30.07835268252664,29.70957453788497,30.029949188232422,107383600
2017-02-07 05:00:00,30.087560694792117,30.44481374592913,30.066817854146663,30.31574249267578,152735200
2017-02-08 05:00:00,30.27426989505373,30.47479114180842,30.244305656553134,30.43330192565918,92016400
2017-02-09 05:00:00,30.474955961300836,30.660144407191652,30.35226936648553,30.653200149536133,113399600
2017-02-10 05:00:00,30.662474444167227,30.77358614568457,30.567564839952876,30.58376693725586,80262000
2017-02-13 05:00:00,30.80599108668159,30.977291074003862,30.729600694990996,30.85460090637207,92141600
2017-02-14 05:00:00,30.89626957445426,31.271273735630224,30.845342647359136,31.25507164001465,132904800
2017-02-15 05:00:00,31.370801604225175,31.54441509641387,31.162463294293417,31.368484497070312,142492400
2017-02-16 05:00:00,31.4055246734919,31.458765158444447,31.213391974029697,31.331451416015625,90338400
2017-02-17 05:00:00,31.273589130276395,31.442571997919064,31.273589130276395,31.4171085357666,88792800
